custom_id,id,entity_name,year,segment,original_metric,ground_truth_value
qa_2992,2992,Hikma Pharmaceuticals,2024,Balance_Sheet,Noncurrent Lease Liabilities,46000000.0
qa_2993,2993,Hikma Pharmaceuticals,2024,Balance_Sheet,Deferred Tax Liabilities,18000000.0
qa_2995,2995,Hikma Pharmaceuticals,2024,Balance_Sheet,Other Noncurrent Liabilities,127000000.0
qa_2996,2996,Hikma Pharmaceuticals,2024,Balance_Sheet,Noncurrent Liabilities,834000000.0
qa_2997,2997,Hikma Pharmaceuticals,2024,Balance_Sheet,Liabilities,2812000000.0
qa_2998,2998,Hikma Pharmaceuticals,2024,Balance_Sheet,Net Assets Liabilities,2321000000.0
qa_3001,3001,Hikma Pharmaceuticals,2024,Company_Specific_Metric,Other Reserve,-374000000.0
qa_3003,3003,Hikma Pharmaceuticals,2024,Balance_Sheet,Equity Attributable To Owners Of Parent,2310000000.0
qa_3005,3005,Hikma Pharmaceuticals,2024,Balance_Sheet,Equity,2321000000.0
qa_3007,3007,Hikma Pharmaceuticals,2024,Income_Statement,Other Comprehensive Income Before Tax Exchange Differences On Translation,0.0
qa_3008,3008,Hikma Pharmaceuticals,2024,Company_Specific_Metric,Total Comprehensive Income Expense For The Year,0.0
qa_3014,3014,Hikma Pharmaceuticals,2024,Cash_Flow,Cash Flows From Used In Operations,689000000.0
qa_3015,3015,Hikma Pharmaceuticals,2024,Cash_Flow,Income Taxes Paid Classified As Operating Activities,125000000.0
qa_3016,3016,Hikma Pharmaceuticals,2024,Cash_Flow,Income Taxes Refund Classified As Operating Activities,0.0
qa_3017,3017,Hikma Pharmaceuticals,2024,Cash_Flow,Cash Flows From Used In Operating Activities,564000000.0
qa_3018,3018,Hikma Pharmaceuticals,2024,Cash_Flow,Purchase Of Property Plant And Equipment Classified As Investing Activities,165000000.0
qa_3019,3019,Hikma Pharmaceuticals,2024,Cash_Flow,Proceeds From Sales Of Property Plant And Equipment Classified As Investing Activities,0.0
qa_3020,3020,Hikma Pharmaceuticals,2024,Cash_Flow,Purchase Of Intangible Assets Classified As Investing Activities,70000000.0
qa_3021,3021,Hikma Pharmaceuticals,2024,Company_Specific_Metric,Additions Of Investments At Fair Value Through Other Comprehensive Income,2000000.0
qa_3022,3022,Hikma Pharmaceuticals,2024,Company_Specific_Metric,Proceeds From Sale Of Investment At Fair Value Through Other Comprehensive Income,0.0
qa_3023,3023,Hikma Pharmaceuticals,2024,Cash_Flow,Cash Flows Used In Obtaining Control Of Subsidiaries Or Other Businesses Classified As Investing Activities,150000000.0
qa_3024,3024,Hikma Pharmaceuticals,2024,Balance_Sheet,Proceeds From Disposal Or Maturity Of Availableforsale Financial Assets,10000000.0
qa_3025,3025,Hikma Pharmaceuticals,2023,Balance_Sheet,Proceeds From Disposal Or Maturity Of Availableforsale Financial Assets,0.0
qa_3026,3026,Hikma Pharmaceuticals,2024,Company_Specific_Metric,Advance Payment Related To Non Financial Assets,0.0
qa_3027,3027,Hikma Pharmaceuticals,2024,Company_Specific_Metric,Payment Of Contingent Consideration Classified As Investing Activities,12000000.0
qa_3028,3028,Hikma Pharmaceuticals,2024,Cash_Flow,Interest Received Classified As Investing Activities,8000000.0
qa_3029,3029,Hikma Pharmaceuticals,2024,Cash_Flow,Cash Flows From Used In Investing Activities,-381000000.0
qa_3034,3034,Hikma Pharmaceuticals,2024,Cash_Flow,Payments Of Lease Liabilities Classified As Financing Activities,21000000.0
qa_3035,3035,Hikma Pharmaceuticals,2024,Cash_Flow,Dividends Paid To Equity Holders Of Parent Classified As Financing Activities,175000000.0
qa_3036,3036,Hikma Pharmaceuticals,2024,Cash_Flow,Dividends Paid To Noncontrolling Interests Classified As Financing Activities,3000000.0
qa_3037,3037,Hikma Pharmaceuticals,2024,Company_Specific_Metric,Interest And Bank Charges Paid,84000000.0
qa_3039,3039,Hikma Pharmaceuticals,2024,Company_Specific_Metric,Decrease Increase In Restricted Cash,10000000.0
qa_3040,3040,Hikma Pharmaceuticals,2023,Company_Specific_Metric,Decrease Increase In Restricted Cash,-10000000.0
qa_3041,3041,Hikma Pharmaceuticals,2024,Company_Specific_Metric,Payment To Co Development And Earn Out Payment Agreement,1000000.0
qa_3042,3042,Hikma Pharmaceuticals,2024,Cash_Flow,Cash Flows From Used In Financing Activities,-188000000.0
qa_3043,3043,Hikma Pharmaceuticals,2024,Cash_Flow,Increase Decrease In Cash And Cash Equivalents,-5000000.0
qa_3044,3044,Hikma Pharmaceuticals,2024,Cash_Flow,Effect Of Exchange Rate Changes On Cash And Cash Equivalents,-12000000.0
